63,Tue Jul 05 08:46:19 UTC 2011,true,121,Tue Jul 05 08:46:19 UTC 2011,1
64,Tue Jul 05 08:46:19 UTC 2011,true,125,Tue Jul 05 08:46:19 UTC 2011,1
66,Tue Jul 05 08:46:19 UTC 2011,true,95,Tue Jul 05 08:46:19 UTC 2011,1
70,Tue Jul 05 08:46:19 UTC 2011,true,63,Tue Jul 05 08:46:19 UTC 2011,1
74,Tue Jul 05 08:46:19 UTC 2011,true,93,Tue Jul 05 08:46:19 UTC 2011,1
75,Tue Jul 05 08:46:19 UTC 2011,true,117,Tue Jul 05 08:46:19 UTC 2011,1
77,Tue Jul 05 08:46:19 UTC 2011,true,127,Tue Jul 05 08:46:19 UTC 2011,1
78,Tue Jul 05 08:46:19 UTC 2011,true,74,Tue Jul 05 08:46:19 UTC 2011,1
79,Tue Jul 05 08:46:19 UTC 2011,true,29,Tue Jul 05 08:46:19 UTC 2011,1
82,Tue Jul 05 08:46:19 UTC 2011,true,42,Tue Jul 05 08:46:19 UTC 2011,1
83,Tue Jul 05 08:46:19 UTC 2011,true,141,Tue Jul 05 08:46:19 UTC 2011,1
86,Tue Jul 05 08:46:19 UTC 2011,true,22,Tue Jul 05 08:46:19 UTC 2011,1
90,Tue Jul 05 08:46:19 UTC 2011,true,39,Tue Jul 05 08:46:19 UTC 2011,1
92,Tue Jul 05 08:46:19 UTC 2011,true,71,Tue Jul 05 08:46:19 UTC 2011,1
94,Tue Jul 05 08:46:19 UTC 2011,true,90,Tue Jul 05 08:46:19 UTC 2011,1
96,Tue Jul 05 08:46:19 UTC 2011,true,130,Tue Jul 05 08:46:19 UTC 2011,1
100,Tue Jul 05 08:46:19 UTC 2011,true,138,Tue Jul 05 08:46:19 UTC 2011,1
104,Tue Jul 05 08:46:19 UTC 2011,true,38,Tue Jul 05 08:46:19 UTC 2011,1
106,Tue Jul 05 08:46:19 UTC 2011,true,28,Tue Jul 05 08:46:19 UTC 2011,1
109,Tue Jul 05 08:46:19 UTC 2011,true,115,Tue Jul 05 08:46:19 UTC 2011,1
114,Tue Jul 05 08:46:19 UTC 2011,true,137,Tue Jul 05 08:46:19 UTC 2011,1
117,Tue Jul 05 08:46:19 UTC 2011,true,21,Tue Jul 05 08:46:19 UTC 2011,1
121,Tue Jul 05 08:46:19 UTC 2011,true,47,Tue Jul 05 08:46:19 UTC 2011,1
122,Tue Jul 05 08:46:19 UTC 2011,true,116,Tue Jul 05 08:46:19 UTC 2011,1
123,Tue Jul 05 08:46:19 UTC 2011,true,2,Tue Jul 05 08:46:19 UTC 2011,1
126,Tue Jul 05 08:46:19 UTC 2011,true,80,Tue Jul 05 08:46:19 UTC 2011,1
127,Tue Jul 05 08:46:19 UTC 2011,true,92,Tue Jul 05 08:46:19 UTC 2011,1
130,Tue Jul 05 08:46:19 UTC 2011,true,123,Tue Jul 05 08:46:19 UTC 2011,1
132,Tue Jul 05 08:46:19 UTC 2011,true,66,Tue Jul 05 08:46:19 UTC 2011,1
134,Tue Jul 05 08:46:19 UTC 2011,true,91,Tue Jul 05 08:46:19 UTC 2011,1
135,Tue Jul 05 08:46:19 UTC 2011,true,131,Tue Jul 05 08:46:19 UTC 2011,1
138,Tue Jul 05 08:46:19 UTC 2011,true,34,Tue Jul 05 08:46:19 UTC 2011,1
139,Tue Jul 05 08:46:19 UTC 2011,true,114,Tue Jul 05 08:46:19 UTC 2011,1
140,Tue Jul 05 08:46:19 UTC 2011,true,86,Tue Jul 05 08:46:19 UTC 2011,1
141,Tue Jul 05 08:46:19 UTC 2011,true,109,Tue Jul 05 08:46:19 UTC 2011,1
144,Tue Jul 05 08:46:20 UTC 2011,false,3,Sat Jul 09 03:15:43 UTC 2011,2
145,Tue Jul 05 08:46:20 UTC 2011,false,4,Sat Jul 09 03:15:43 UTC 2011,2
146,Tue Jul 05 08:46:20 UTC 2011,false,5,Sat Jul 09 03:15:43 UTC 2011,2
147,Tue Jul 05 08:46:20 UTC 2011,false,12,Sat Jul 09 03:15:43 UTC 2011,2
148,Tue Jul 05 08:46:20 UTC 2011,false,11,Sat Jul 09 03:15:43 UTC 2011,2
149,Tue Jul 05 08:46:20 UTC 2011,false,13,Sat Jul 09 03:15:43 UTC 2011,2
150,Tue Jul 05 08:46:20 UTC 2011,false,78,Sat Jul 09 03:15:43 UTC 2011,2
151,Tue Jul 05 08:46:20 UTC 2011,false,45,Sat Jul 09 03:15:43 UTC 2011,2
152,Tue Jul 05 08:46:20 UTC 2011,false,75,Sat Jul 09 03:15:43 UTC 2011,2
153,Tue Jul 05 08:46:20 UTC 2011,false,17,Sat Jul 09 03:15:43 UTC 2011,2
154,Tue Jul 05 08:46:20 UTC 2011,false,16,Sat Jul 09 03:15:43 UTC 2011,2
155,Tue Jul 05 08:46:20 UTC 2011,false,96,Sat Jul 09 03:15:43 UTC 2011,2
156,Tue Jul 05 08:46:20 UTC 2011,false,48,Sat Jul 09 03:15:43 UTC 2011,2
157,Tue Jul 05 08:46:20 UTC 2011,false,65,Sat Jul 09 03:15:43 UTC 2011,2
158,Tue Jul 05 08:46:20 UTC 2011,false,76,Sat Jul 09 03:15:43 UTC 2011,2
159,Tue Jul 05 08:46:20 UTC 2011,false,15,Sat Jul 09 03:15:43 UTC 2011,2
160,Tue Jul 05 08:46:20 UTC 2011,false,54,Sat Jul 09 03:15:43 UTC 2011,2
161,Tue Jul 05 08:46:20 UTC 2011,false,43,Sat Jul 09 03:15:43 UTC 2011,2
162,Tue Jul 05 08:46:20 UTC 2011,false,14,Sat Jul 09 03:15:43 UTC 2011,2
163,Tue Jul 05 08:46:20 UTC 2011,false,134,Sat Jul 09 03:15:43 UTC 2011,2
164,Tue Jul 05 08:46:20 UTC 2011,false,77,Sat Jul 09 03:15:43 UTC 2011,2
165,Tue Jul 05 08:46:20 UTC 2011,false,18,Sat Jul 09 03:15:43 UTC 2011,2
166,Tue Jul 05 08:46:20 UTC 2011,false,46,Sat Jul 09 03:15:43 UTC 2011,2
167,Tue Jul 05 08:46:20 UTC 2011,false,110,Sat Jul 09 03:15:43 UTC 2011,2
168,Tue Jul 05 08:46:20 UTC 2011,false,133,Sat Jul 09 03:15:43 UTC 2011,2
169,Tue Jul 05 08:46:20 UTC 2011,false,68,Sat Jul 09 03:15:43 UTC 2011,2
171,Tue Jul 05 08:46:20 UTC 2011,false,82,Sat Jul 09 03:15:43 UTC 2011,2
172,Tue Jul 05 08:46:20 UTC 2011,false,25,Sat Jul 09 03:15:42 UTC 2011,2
174,Tue Jul 05 08:46:20 UTC 2011,false,126,Sat Jul 09 03:15:42 UTC 2011,2
175,Tue Jul 05 08:46:20 UTC 2011,false,33,Sat Jul 09 03:15:42 UTC 2011,2
180,Tue Jul 05 08:46:20 UTC 2011,false,122,Sat Jul 09 03:15:42 UTC 2011,2
183,Tue Jul 05 08:46:20 UTC 2011,false,79,Sat Jul 09 03:15:42 UTC 2011,2
184,Tue Jul 05 08:46:20 UTC 2011,false,73,Sat Jul 09 03:15:42 UTC 2011,2
185,Tue Jul 05 08:46:20 UTC 2011,false,139,Sat Jul 09 03:15:42 UTC 2011,2
193,Tue Jul 05 08:46:20 UTC 2011,false,41,Sat Jul 09 03:15:42 UTC 2011,2
194,Tue Jul 05 08:46:20 UTC 2011,false,69,Sat Jul 09 03:15:42 UTC 2011,2
196,Tue Jul 05 08:46:20 UTC 2011,false,118,Sat Jul 09 03:15:42 UTC 2011,2
199,Tue Jul 05 08:46:20 UTC 2011,false,124,Sat Jul 09 03:15:43 UTC 2011,2
200,Tue Jul 05 08:46:20 UTC 2011,false,37,Sat Jul 09 03:15:43 UTC 2011,2
202,Tue Jul 05 08:46:20 UTC 2011,false,23,Sat Jul 09 03:15:43 UTC 2011,2
204,Tue Jul 05 08:46:20 UTC 2011,false,121,Sat Jul 09 03:15:43 UTC 2011,2
205,Tue Jul 05 08:46:20 UTC 2011,false,125,Sat Jul 09 03:15:43 UTC 2011,2
207,Tue Jul 05 08:46:20 UTC 2011,false,95,Sat Jul 09 03:15:43 UTC 2011,2
211,Tue Jul 05 08:46:20 UTC 2011,false,63,Sat Jul 09 03:15:43 UTC 2011,2
215,Tue Jul 05 08:46:20 UTC 2011,false,93,Sat Jul 09 03:15:43 UTC 2011,2
216,Tue Jul 05 08:46:20 UTC 2011,false,117,Sat Jul 09 03:15:43 UTC 2011,2
218,Tue Jul 05 08:46:20 UTC 2011,false,127,Sat Jul 09 03:15:43 UTC 2011,2
219,Tue Jul 05 08:46:20 UTC 2011,false,74,Sat Jul 09 03:15:43 UTC 2011,2
220,Tue Jul 05 08:46:20 UTC 2011,false,29,Sat Jul 09 03:15:43 UTC 2011,2
223,Tue Jul 05 08:46:20 UTC 2011,false,42,Sat Jul 09 03:15:43 UTC 2011,2
224,Tue Jul 05 08:46:20 UTC 2011,false,141,Sat Jul 09 03:15:43 UTC 2011,2
227,Tue Jul 05 08:46:20 UTC 2011,false,22,Sat Jul 09 03:15:43 UTC 2011,2
231,Tue Jul 05 08:46:20 UTC 2011,false,39,Sat Jul 09 03:15:43 UTC 2011,2
233,Tue Jul 05 08:46:20 UTC 2011,false,71,Sat Jul 09 03:15:43 UTC 2011,2
235,Tue Jul 05 08:46:20 UTC 2011,false,90,Sat Jul 09 03:15:43 UTC 2011,2
237,Tue Jul 05 08:46:20 UTC 2011,false,130,Sat Jul 09 03:15:43 UTC 2011,2
241,Tue Jul 05 08:46:20 UTC 2011,false,138,Sat Jul 09 03:15:43 UTC 2011,2
245,Tue Jul 05 08:46:20 UTC 2011,false,38,Sat Jul 09 03:15:43 UTC 2011,2
247,Tue Jul 05 08:46:20 UTC 2011,false,28,Sat Jul 09 03:15:43 UTC 2011,2
250,Tue Jul 05 08:46:20 UTC 2011,false,115,Sat Jul 09 03:15:43 UTC 2011,2
255,Tue Jul 05 08:46:21 UTC 2011,false,137,Sat Jul 09 03:15:43 UTC 2011,2
258,Tue Jul 05 08:46:21 UTC 2011,false,21,Sat Jul 09 03:15:43 UTC 2011,2
262,Tue Jul 05 08:46:21 UTC 2011,false,47,Sat Jul 09 03:15:43 UTC 2011,2
263,Tue Jul 05 08:46:21 UTC 2011,false,116,Sat Jul 09 03:15:43 UTC 2011,2
264,Tue Jul 05 08:46:21 UTC 2011,false,2,Sat Jul 09 03:15:43 UTC 2011,2
267,Tue Jul 05 08:46:21 UTC 2011,false,80,Sat Jul 09 03:15:43 UTC 2011,2
268,Tue Jul 05 08:46:21 UTC 2011,false,92,Sat Jul 09 03:15:43 UTC 2011,2
271,Tue Jul 05 08:46:21 UTC 2011,false,123,Sat Jul 09 03:15:43 UTC 2011,2
273,Tue Jul 05 08:46:21 UTC 2011,false,66,Sat Jul 09 03:15:43 UTC 2011,2
275,Tue Jul 05 08:46:21 UTC 2011,false,91,Sat Jul 09 03:15:43 UTC 2011,2
276,Tue Jul 05 08:46:21 UTC 2011,false,131,Sat Jul 09 03:15:43 UTC 2011,2
279,Tue Jul 05 08:46:21 UTC 2011,false,34,Sat Jul 09 03:15:43 UTC 2011,2
280,Tue Jul 05 08:46:21 UTC 2011,false,114,Sat Jul 09 03:15:43 UTC 2011,2
281,Tue Jul 05 08:46:21 UTC 2011,false,86,Sat Jul 09 03:15:43 UTC 2011,2
282,Tue Jul 05 08:46:21 UTC 2011,false,109,Sat Jul 09 03:15:43 UTC 2011,2
286,Thu Jul 07 01:40:40 UTC 2011,false,82,Thu Jul 07 01:40:40 UTC 2011,3
287,Thu Jul 07 01:40:40 UTC 2011,false,25,Thu Jul 07 01:40:40 UTC 2011,3
289,Thu Jul 07 01:40:40 UTC 2011,false,126,Thu Jul 07 01:40:40 UTC 2011,3
290,Thu Jul 07 01:40:40 UTC 2011,false,33,Thu Jul 07 01:40:40 UTC 2011,3
294,Thu Jul 07 01:40:40 UTC 2011,false,122,Thu Jul 07 01:40:40 UTC 2011,3
297,Thu Jul 07 01:40:40 UTC 2011,false,79,Thu Jul 07 01:40:40 UTC 2011,3
298,Thu Jul 07 01:40:40 UTC 2011,false,73,Thu Jul 07 01:40:40 UTC 2011,3
299,Thu Jul 07 01:40:40 UTC 2011,false,139,Thu Jul 07 01:40:40 UTC 2011,3
307,Thu Jul 07 01:40:40 UTC 2011,false,41,Thu Jul 07 01:40:40 UTC 2011,3
308,Thu Jul 07 01:40:40 UTC 2011,false,69,Thu Jul 07 01:40:40 UTC 2011,3
310,Thu Jul 07 01:40:40 UTC 2011,false,118,Thu Jul 07 01:40:40 UTC 2011,3
313,Thu Jul 07 01:40:40 UTC 2011,false,124,Thu Jul 07 01:40:40 UTC 2011,3
314,Thu Jul 07 01:40:40 UTC 2011,false,37,Thu Jul 07 01:40:40 UTC 2011,3
316,Thu Jul 07 01:40:40 UTC 2011,false,23,Thu Jul 07 01:40:40 UTC 2011,3
318,Thu Jul 07 01:40:40 UTC 2011,false,121,Thu Jul 07 01:40:40 UTC 2011,3
319,Thu Jul 07 01:40:40 UTC 2011,false,125,Thu Jul 07 01:40:40 UTC 2011,3
321,Thu Jul 07 01:40:40 UTC 2011,false,95,Thu Jul 07 01:40:40 UTC 2011,3
325,Thu Jul 07 01:40:40 UTC 2011,false,63,Thu Jul 07 01:40:40 UTC 2011,3
329,Thu Jul 07 01:40:40 UTC 2011,false,93,Thu Jul 07 01:40:40 UTC 2011,3
330,Thu Jul 07 01:40:40 UTC 2011,false,117,Thu Jul 07 01:40:40 UTC 2011,3
332,Thu Jul 07 01:40:40 UTC 2011,false,127,Thu Jul 07 01:40:40 UTC 2011,3
333,Thu Jul 07 01:40:40 UTC 2011,false,74,Thu Jul 07 01:40:40 UTC 2011,3
334,Thu Jul 07 01:40:40 UTC 2011,false,29,Thu Jul 07 01:40:40 UTC 2011,3
337,Thu Jul 07 01:40:40 UTC 2011,false,42,Thu Jul 07 01:40:40 UTC 2011,3
338,Thu Jul 07 01:40:40 UTC 2011,false,141,Thu Jul 07 01:40:40 UTC 2011,3
341,Thu Jul 07 01:40:40 UTC 2011,false,22,Thu Jul 07 01:40:40 UTC 2011,3
345,Thu Jul 07 01:40:40 UTC 2011,false,39,Thu Jul 07 01:40:40 UTC 2011,3
347,Thu Jul 07 01:40:40 UTC 2011,false,71,Thu Jul 07 01:40:40 UTC 2011,3
349,Thu Jul 07 01:40:40 UTC 2011,false,90,Thu Jul 07 01:40:40 UTC 2011,3
351,Thu Jul 07 01:40:40 UTC 2011,false,130,Thu Jul 07 01:40:40 UTC 2011,3
355,Thu Jul 07 01:40:40 UTC 2011,false,138,Thu Jul 07 01:40:40 UTC 2011,3
359,Thu Jul 07 01:40:40 UTC 2011,false,38,Thu Jul 07 01:40:40 UTC 2011,3
361,Thu Jul 07 01:40:40 UTC 2011,false,28,Thu Jul 07 01:40:40 UTC 2011,3
364,Thu Jul 07 01:40:40 UTC 2011,false,115,Thu Jul 07 01:40:40 UTC 2011,3
369,Thu Jul 07 01:40:40 UTC 2011,false,137,Thu Jul 07 01:40:40 UTC 2011,3
372,Thu Jul 07 01:40:40 UTC 2011,false,21,Thu Jul 07 01:40:40 UTC 2011,3
376,Thu Jul 07 01:40:40 UTC 2011,false,47,Thu Jul 07 01:40:40 UTC 2011,3
377,Thu Jul 07 01:40:40 UTC 2011,false,116,Thu Jul 07 01:40:40 UTC 2011,3
378,Thu Jul 07 01:40:40 UTC 2011,false,2,Thu Jul 07 01:40:40 UTC 2011,3
379,Thu Jul 07 01:40:40 UTC 2011,true,3,Thu Jul 07 01:40:40 UTC 2011,3
380,Thu Jul 07 01:40:40 UTC 2011,false,4,Thu Jul 07 01:40:40 UTC 2011,3
381,Thu Jul 07 01:40:40 UTC 2011,false,5,Thu Jul 07 01:40:40 UTC 2011,3
382,Thu Jul 07 01:40:40 UTC 2011,false,12,Thu Jul 07 01:40:40 UTC 2011,3
383,Thu Jul 07 01:40:40 UTC 2011,false,11,Thu Jul 07 01:40:40 UTC 2011,3
384,Thu Jul 07 01:40:40 UTC 2011,false,13,Thu Jul 07 01:40:40 UTC 2011,3
385,Thu Jul 07 01:40:40 UTC 2011,false,78,Thu Jul 07 01:40:40 UTC 2011,3
386,Thu Jul 07 01:40:40 UTC 2011,false,45,Thu Jul 07 01:40:40 UTC 2011,3
387,Thu Jul 07 01:40:40 UTC 2011,false,75,Thu Jul 07 01:40:40 UTC 2011,3
388,Thu Jul 07 01:40:40 UTC 2011,false,17,Thu Jul 07 01:40:40 UTC 2011,3
389,Thu Jul 07 01:40:40 UTC 2011,false,16,Thu Jul 07 01:40:40 UTC 2011,3
390,Thu Jul 07 01:40:40 UTC 2011,false,96,Thu Jul 07 01:40:40 UTC 2011,3
391,Thu Jul 07 01:40:40 UTC 2011,false,48,Thu Jul 07 01:40:40 UTC 2011,3
392,Thu Jul 07 01:40:40 UTC 2011,false,65,Thu Jul 07 01:40:40 UTC 2011,3
393,Thu Jul 07 01:40:40 UTC 2011,false,76,Thu Jul 07 01:40:40 UTC 2011,3
394,Thu Jul 07 01:40:40 UTC 2011,false,15,Thu Jul 07 01:40:40 UTC 2011,3
395,Thu Jul 07 01:40:40 UTC 2011,false,54,Thu Jul 07 01:40:40 UTC 2011,3
396,Thu Jul 07 01:40:40 UTC 2011,false,43,Thu Jul 07 01:40:40 UTC 2011,3
397,Thu Jul 07 01:40:40 UTC 2011,false,14,Thu Jul 07 01:40:40 UTC 2011,3
398,Thu Jul 07 01:40:40 UTC 2011,false,134,Thu Jul 07 01:40:40 UTC 2011,3
399,Thu Jul 07 01:40:40 UTC 2011,false,77,Thu Jul 07 01:40:40 UTC 2011,3
400,Thu Jul 07 01:40:40 UTC 2011,false,18,Thu Jul 07 01:40:40 UTC 2011,3
401,Thu Jul 07 01:40:41 UTC 2011,false,46,Thu Jul 07 01:40:41 UTC 2011,3
402,Thu Jul 07 01:40:41 UTC 2011,false,110,Thu Jul 07 01:40:41 UTC 2011,3
403,Thu Jul 07 01:40:41 UTC 2011,false,133,Thu Jul 07 01:40:41 UTC 2011,3
404,Thu Jul 07 01:40:41 UTC 2011,false,68,Thu Jul 07 01:40:41 UTC 2011,3
407,Thu Jul 07 01:40:41 UTC 2011,false,80,Thu Jul 07 01:40:41 UTC 2011,3
408,Thu Jul 07 01:40:41 UTC 2011,false,92,Thu Jul 07 01:40:41 UTC 2011,3
411,Thu Jul 07 01:40:41 UTC 2011,false,123,Thu Jul 07 01:40:41 UTC 2011,3
413,Thu Jul 07 01:40:41 UTC 2011,false,66,Thu Jul 07 01:40:41 UTC 2011,3
415,Thu Jul 07 01:40:41 UTC 2011,false,91,Thu Jul 07 01:40:41 UTC 2011,3
416,Thu Jul 07 01:40:41 UTC 2011,false,131,Thu Jul 07 01:40:41 UTC 2011,3
419,Thu Jul 07 01:40:41 UTC 2011,false,34,Thu Jul 07 01:40:41 UTC 2011,3
420,Thu Jul 07 01:40:41 UTC 2011,false,114,Thu Jul 07 01:40:41 UTC 2011,3
421,Thu Jul 07 01:40:41 UTC 2011,false,86,Thu Jul 07 01:40:41 UTC 2011,3
422,Thu Jul 07 01:40:41 UTC 2011,false,109,Thu Jul 07 01:40:41 UTC 2011,3
426,Thu Jul 07 01:41:52 UTC 2011,false,82,Thu Jul 07 01:41:52 UTC 2011,4
427,Thu Jul 07 01:41:52 UTC 2011,false,25,Thu Jul 07 01:41:52 UTC 2011,4
429,Thu Jul 07 01:41:52 UTC 2011,false,126,Thu Jul 07 01:41:52 UTC 2011,4
430,Thu Jul 07 01:41:52 UTC 2011,false,33,Thu Jul 07 01:41:52 UTC 2011,4
434,Thu Jul 07 01:41:52 UTC 2011,false,122,Thu Jul 07 01:41:52 UTC 2011,4
437,Thu Jul 07 01:41:52 UTC 2011,false,79,Thu Jul 07 01:41:52 UTC 2011,4
438,Thu Jul 07 01:41:52 UTC 2011,false,73,Thu Jul 07 01:41:52 UTC 2011,4
439,Thu Jul 07 01:41:52 UTC 2011,false,139,Thu Jul 07 01:41:52 UTC 2011,4
447,Thu Jul 07 01:41:52 UTC 2011,false,41,Thu Jul 07 01:41:52 UTC 2011,4
448,Thu Jul 07 01:41:52 UTC 2011,false,69,Thu Jul 07 01:41:52 UTC 2011,4
450,Thu Jul 07 01:41:52 UTC 2011,false,118,Thu Jul 07 01:41:52 UTC 2011,4
453,Thu Jul 07 01:41:52 UTC 2011,false,124,Thu Jul 07 01:41:52 UTC 2011,4
454,Thu Jul 07 01:41:52 UTC 2011,false,37,Thu Jul 07 01:41:52 UTC 2011,4
456,Thu Jul 07 01:41:52 UTC 2011,false,23,Thu Jul 07 01:41:52 UTC 2011,4
458,Thu Jul 07 01:41:52 UTC 2011,false,121,Thu Jul 07 01:41:52 UTC 2011,4
459,Thu Jul 07 01:41:52 UTC 2011,false,125,Thu Jul 07 01:41:52 UTC 2011,4
461,Thu Jul 07 01:41:52 UTC 2011,false,95,Thu Jul 07 01:41:52 UTC 2011,4
465,Thu Jul 07 01:41:52 UTC 2011,false,63,Thu Jul 07 01:41:52 UTC 2011,4
469,Thu Jul 07 01:41:53 UTC 2011,false,93,Thu Jul 07 01:41:53 UTC 2011,4
470,Thu Jul 07 01:41:53 UTC 2011,false,117,Thu Jul 07 01:41:53 UTC 2011,4
472,Thu Jul 07 01:41:53 UTC 2011,false,127,Thu Jul 07 01:41:53 UTC 2011,4
473,Thu Jul 07 01:41:53 UTC 2011,false,74,Thu Jul 07 01:41:53 UTC 2011,4
474,Thu Jul 07 01:41:53 UTC 2011,false,29,Thu Jul 07 01:41:53 UTC 2011,4
477,Thu Jul 07 01:41:53 UTC 2011,false,42,Thu Jul 07 01:41:53 UTC 2011,4
478,Thu Jul 07 01:41:53 UTC 2011,false,141,Thu Jul 07 01:41:53 UTC 2011,4
481,Thu Jul 07 01:41:53 UTC 2011,false,22,Thu Jul 07 01:41:53 UTC 2011,4
485,Thu Jul 07 01:41:53 UTC 2011,false,39,Thu Jul 07 01:41:53 UTC 2011,4
487,Thu Jul 07 01:41:53 UTC 2011,false,71,Thu Jul 07 01:41:53 UTC 2011,4
489,Thu Jul 07 01:41:53 UTC 2011,false,90,Thu Jul 07 01:41:53 UTC 2011,4
491,Thu Jul 07 01:41:53 UTC 2011,false,130,Thu Jul 07 01:41:53 UTC 2011,4
495,Thu Jul 07 01:41:53 UTC 2011,false,138,Thu Jul 07 01:41:53 UTC 2011,4
499,Thu Jul 07 01:41:53 UTC 2011,false,38,Thu Jul 07 01:41:53 UTC 2011,4
501,Thu Jul 07 01:41:53 UTC 2011,false,28,Thu Jul 07 01:41:53 UTC 2011,4
504,Thu Jul 07 01:41:53 UTC 2011,false,115,Thu Jul 07 01:41:53 UTC 2011,4
509,Thu Jul 07 01:41:53 UTC 2011,false,137,Thu Jul 07 01:41:53 UTC 2011,4
512,Thu Jul 07 01:41:53 UTC 2011,false,21,Thu Jul 07 01:41:53 UTC 2011,4
516,Thu Jul 07 01:41:53 UTC 2011,false,47,Thu Jul 07 01:41:53 UTC 2011,4
517,Thu Jul 07 01:41:53 UTC 2011,false,116,Thu Jul 07 01:41:53 UTC 2011,4
518,Thu Jul 07 01:41:53 UTC 2011,false,2,Thu Jul 07 01:41:53 UTC 2011,4
519,Thu Jul 07 01:41:53 UTC 2011,false,3,Thu Jul 07 01:41:53 UTC 2011,4
520,Thu Jul 07 01:41:53 UTC 2011,true,4,Thu Jul 07 01:41:53 UTC 2011,4
521,Thu Jul 07 01:41:53 UTC 2011,false,5,Thu Jul 07 01:41:53 UTC 2011,4
522,Thu Jul 07 01:41:53 UTC 2011,false,12,Thu Jul 07 01:41:53 UTC 2011,4
523,Thu Jul 07 01:41:53 UTC 2011,false,11,Thu Jul 07 01:41:53 UTC 2011,4
